fecha,dim,clave,in,out,net,aum
2026-02-09,gestora,Novus Asset Management S.A.,305920975.29,-2910366458.90,-2604445483.61,207479156318.14
2026-02-09,gestora,Quiron Asset Management S.A.,225059464.49,-681787224.85,-456727760.37,20491160234.54
2026-02-09,gestora,Tandem Capital S.A.,0.00,-4173612659.86,-4173612659.86,32170737970.15
2026-02-09,gestora,Zofingen Investment S.A.,2183772567.52,-1950725950.39,233046617.13,506394907864.15
2026-02-09,gestora,C y C Administradora de Fondos S.A.,5173466892.25,-109391231.89,5064075660.36,51497709692.93
2026-02-09,gestora,Grupo SS S.A.S.G.F.C.I.,570316090.02,-130824701.50,439491388.52,175938335735.36
2026-02-09,bucket,Renta Fija USD,24138664.62,-6002609.86,18136054.76,5234271058.96
2026-02-09,gestora,Axis S.G.F.C.I.S.A.,274569907.05,-3947339235.98,-3672769328.93,339744557772.86
2026-02-09,bucket,Renta Mixta,3653756543.75,-21191761691.63,-17538005147.88,4163280106146.45
2026-02-09,gestora,GMC Asset Management S.A.U.,695010712.66,-1000000.00,694010712.66,20224984579.94
2026-02-09,bucket,Renta Mixta USD,1903362.22,-3785410.67,-1882048.45,761885308.54
2026-02-09,bucket,PyMEs,1348011538.10,-6731164140.70,-5383152602.60,1693751260384.58
2026-02-09,bucket,PyMEs USD,0.00,0.00,0.00,0.00
2026-02-09,bucket,Infraestructura,3907242.13,-179907118.32,-175999876.19,877350578507.64
2026-02-09,bucket,Infraestructura USD,0.00,0.00,0.00,61152661.70
2026-02-09,bucket,Retorno Total,8518164845.14,-5532529072.09,2985635773.04,1014701474396.44
2026-02-09,bucket,Retorno Total USD,956404.77,-155492.22,800912.55,368450692.33
2026-02-09,bucket,ASG,1088923.84,-76056045.72,-74967121.88,20575261777.85
2026-02-09,bucket,RG900,76908701.23,-291827287.18,-214918585.95,199933807664.45
2026-02-09,bucket,Money Market ARS (T+0),494132649227.05,-1350401851110.02,-856269201882.97,43385754410512.32
2026-02-09,bucket,Money Market USD,177847196.92,-64569284.60,113277912.32,6287108381.89
2026-02-09,bucket,Fondos Cerrados,0.00,0.00,0.00,227682221790.82
2026-02-09,bucket,Fondos Cerrados USD,0.00,0.00,0.00,374882598.41
2026-02-09,gestora,GGAL Asset Management S.A.S.G.F.C.I.,0.00,0.00,0.00,1468898.99
2026-02-09,bucket,Solicitud en tramite,0.00,0.00,0.00,113033.33
2026-02-09,bucket,En Proceso de Liquidacion por Pago Total,0.00,0.00,0.00,57511946.07
2026-02-09,gestora,Por Decision CNV,0.00,0.00,0.00,2030772.37
2026-02-09,gestora,Bayfe S.A.S.G.F.C.I.,0.00,0.00,0.00,55481173.70
2026-02-06,bucket,Renta Variable,33016833081.42,-680005386.67,32336827694.75,1880743735189.79
2026-02-06,gestora,Allaria Fondos Administrados S.G.F.C.I.S.A.,79835945959.38,-867886962.60,78968058996.78,2203261497428.29
2026-02-06,tipo_ger,Independiente,589899449838.09,-173578340281.89,416321109556.21,29459618805162.91
2026-02-06,gestora,StoneX Asset Management S.A.,6721675794.04,-5066692137.93,1654983656.11,678361940519.28
2026-02-06,gestora,Mariva Asset Management S.A.U.S.G.F.C.I.,9227000065.83,-1370360102.07,7856639963.76,347951144950.59
2026-02-06,tipo_ger,Bancaria,581971285084.00,-257021835014.83,324949450069.18,38355898165924.66
2026-02-06,gestora,SBS Asset Management S.A.S.G.F.C.I.,8452973838.37,-3803451990.92,4649521847.45,1121534479611.21
2026-02-06,gestora,Proahorro Administradora de Activos S.A.,3963225449.13,-597646029.77,3365579419.36,1531462091788.62
2026-02-06,gestora,Provinfondos S.A.S.G.F.C.I.,5968895678.42,-10725020141.15,-4756124462.73,1816826401098.69
2026-02-06,gestora,Adcap Asset Management S.G.F.C.I.S.A.,114265656413.70,-36775500890.29,77490155523.41,1890898424168.59
2026-02-06,gestora,ICBC Investments Argentina S.A.U.S.G.F.C.I.,53669245488.41,-101919259.53,53567326228.88,2196668087589.87
2026-02-06,gestora,Argenfunds S.A.,10475260621.93,-374492218.79,10100768403.15,599280985520.99
2026-02-06,gestora,Mercofond S.G.F.C.I.S.A.,0.00,0.00,0.00,2765015112.02
2026-02-06,gestora,Balanz S.G.F.C.I.S.A.U.,36354317167.37,-7678136905.18,28676180262.18,1878156931760.70
2026-02-06,gestora,Bull Market Asset Management S.A.,100041557.58,-14988997121.66,-14888955564.09,600976126861.55
2026-02-06,gestora,Bancor Fondos S.G.F.C.I.S.A.U.,3158810440.45,-36190854862.62,-33032044422.16,590240880062.98
2026-02-06,gestora,Capital Markets Argentina Asset Management S.A.,626891108.65,-174921.24,626716187.40,26786750270.81
2026-02-06,gestora,Cocos Asset Management S.A.,5077502175.60,-17930549664.77,-12853047489.17,748529465311.17
2026-02-06,gestora,Investis Asset Management S.A.S.G.F.C.I.,1760112192.18,-955944697.84,804167494.35,668369407297.63
2026-02-06,gestora,One618 Asset Management S.G.F.C.I.S.A.,117709101553.12,-12715592563.23,104993508989.89,1611250474654.59
2026-02-06,gestora,Ciudad Administradora de Activos S.A.U.,6570864004.23,-814047758.20,5756816246.03,331642759375.28
2026-02-06,gestora,Delta Asset Management S.A.,27902978656.52,-17641565780.38,10261412876.14,1782822331572.21
2026-02-06,gestora,Dracma S.A.,169778406.39,-52450596.14,117327810.25,48483487764.23
2026-02-06,gestora,BBVA Asset Management Argentina S.A.U.S.G.F.C.I.,15704362549.02,-26281682608.09,-10577320059.08,3832424196316.98
2026-02-06,gestora,Galicia Asset Management S.A.U.,84251028456.81,-54377653523.04,29873374933.77,9619249870842.95
2026-02-06,gestora,Galileo Argentina S.G.F.C.I.S.A.,4100403820.40,-34732292.08,4065671528.33,410228951908.82
2026-02-06,gestora,Industrial Asset Management S.G.F.C.I.S.A.,56361830943.77,-8051115001.24,48310715942.53,821063756954.11
2026-02-06,gestora,IEB S.A.,11809217519.19,-11736168706.35,73048812.84,385600017282.18
2026-02-06,gestora,Tutelar Inversora S.A.,0.00,0.00,0.00,6012990965.33
2026-02-06,gestora,Patagonia Inversora S.A.S.G.F.C.I,86991375218.36,-60027713.02,86931347505.35,1640204848100.22
2026-02-06,gestora,Max Capital Asset Management S.A.,18852375136.87,-18933614772.10,-81239635.22,793538784389.84
2026-02-06,gestora,MEGA QM S.A.,51478630613.01,-970410427.50,50508220185.51,1440490795479.41
2026-02-06,gestora,SAM Argentina S.G.F.C.I.S.A.U.,55989280.32,0.00,55989280.32,87753318248.20
2026-02-06,gestora,Parakeet S.G.F.C.I.S.A.,1196008789.05,-131118778.09,1064890010.96,115100187704.65
2026-02-06,gestora,Pellegrini S.A.S.G.F.C.I.,32890461719.81,-77621515.08,32812840204.73,3229153092609.73
2026-02-06,gestora,Macro Fondos S.G.F.C.I.S.A.,113709371919.68,-8105896634.63,105603475285.04,3940166518809.14
2026-02-06,gestora,Supervielle Asset Management S.A.,25463351899.30,-5525390763.04,19937961136.26,1007170494706.58
2026-02-06,gestora,Schroder S.A.S.G.F.C.I.,2556799419.55,-580977547.92,1975821871.63,1603424561115.79
2026-02-06,gestora,Santander Rio Asset Management G.F.C.I.S.A.,72663169183.07,-101996256038.65,-29333086855.58,8288492209808.58
2026-02-06,gestora,BACS Administradora de Activos S.A.S.G.F.C.I,15341517516.85,-3343989094.47,11997528422.38,694643904698.95
2026-02-06,gestora,Ualá Fondos S.A.U.,2789787629.31,-42151045.59,2747636583.71,176999847953.01
2026-02-06,gestora,Valiant Asset Management S.G.F.C.I.S.A.U.,24115861.43,-62700571.01,-38584709.58,34520414861.44
2026-02-06,gestora,Wise Capital Asset Management S.A.,1628177447.47,-339785367.01,1288392080.47,88988887317.63
2026-02-06,gestora,CFS Advisors S.G.F.C.I.S.A.,0.00,0.00,0.00,0.00
2026-02-06,gestora,Cohen S.A.,0.00,0.00,0.00,9176291.82
2026-02-06,bucket,Renta Variable USD,1103819.80,-8209.26,1095610.53,99553547.68
2026-02-06,bucket,Renta Fija ARS T+1,89396185065.37,-52096213778.94,37299971286.43,11002646932497.82
2026-02-06,bucket,Renta Fija ARS,35395316131.69,-11506562071.30,23888754060.39,2531520720373.42
2026-02-06,gestora,Administradora de Titulos Valores S.G.F.C.I.S.A.,0.00,0.00,0.00,466579142.73
2026-02-06,gestora,BAVSA Fondos S.A.,533523368.23,-10061576265.75,-9528052897.52,122271114490.45
2026-02-06,gestora,Nuevo Chaco Fondos S.A.S.G.F.C.I.,2567245107.73,-620987716.43,1946257391.30,78927985945.57
2026-02-06,gestora,Cono Sur S.G.F.C.I.S.A.,174306143.29,-848779700.69,-674473557.40,37116140687.79
2026-02-06,gestora,First Capital Markets S.A.,1777737.68,-4473.54,1773264.14,78685762663.72
2026-02-06,gestora,CMF Asset Management S.A.U.,2422291739.78,-4546877197.46,-2124585457.68,150721658003.47
2026-02-06,gestora,Nativa S.G.F.C.I.S.A.,0.00,0.00,0.00,14012489.60
2026-02-06,gestora,Mercado Pago Asset Managemet S.A.,69104641044.29,0.00,69104641044.29,7097871801132.44
2026-02-06,gestora,Novus Asset Management S.A.,2417834973.95,-752655173.51,1665179800.43,209754270615.68
2026-02-06,gestora,Quiron Asset Management S.A.,240545744.32,-925488416.20,-684942671.89,20936751770.75
2026-02-06,gestora,Tandem Capital S.A.,1568994193.54,0.00,1568994193.54,36256955656.74
2026-02-06,gestora,Zofingen Investment S.A.,687424120.70,-2092019334.62,-1404595213.92,506996415994.89
2026-02-06,gestora,C y C Administradora de Fondos S.A.,20911.22,-748057638.02,-748036726.79,46413510266.20
2026-02-06,gestora,Grupo SS S.A.S.G.F.C.I.,28116476.18,-3133583.38,24982892.80,175187479526.21
2026-02-06,bucket,Renta Fija USD,43802905.74,-5394873.62,38408032.12,5213933507.03
2026-02-06,gestora,Axis S.G.F.C.I.S.A.,2131348944.39,-314997061.41,1816351882.98,342823674336.72
2026-02-06,bucket,Renta Mixta,9973172140.14,-7855398309.76,2117773830.38,4185259272347.86
2026-02-06,gestora,GMC Asset Management S.A.U.,114412922.22,-383021732.49,-268608810.28,19508368434.88
2026-02-06,bucket,Renta Mixta USD,3515993.81,-1346923.53,2169070.28,763093450.43
2026-02-06,bucket,PyMEs,7938016249.28,-983093436.10,6954922813.17,1696630870777.46
2026-02-06,bucket,PyMEs USD,0.00,0.00,0.00,0.00
2026-02-06,bucket,Infraestructura,138786673.15,-431223271.85,-292436598.69,892415168330.41
2026-02-06,bucket,Infraestructura USD,0.00,0.00,0.00,61319935.18
2026-02-06,bucket,Retorno Total,15086200742.62,-788277627.50,14297923115.11,1012354479791.48
2026-02-06,bucket,Retorno Total USD,1081421.60,-1285312.09,-203890.48,367799656.87
2026-02-06,bucket,ASG,2017949.22,-14228751.69,-12210802.47,20726646479.97
2026-02-06,bucket,RG900,542279718.87,-18821189.31,523458529.57,199978724352.38
2026-02-06,bucket,Money Market ARS (T+0),980202888696.80,-356174338517.42,624028550179.38,44152445386027.66
2026-02-06,bucket,Money Market USD,129534332.59,-43977637.67,85556694.91,6174605467.67
2026-02-06,bucket,Fondos Cerrados,0.00,0.00,0.00,227682221790.82
2026-02-06,bucket,Fondos Cerrados USD,0.00,0.00,0.00,374882584.23
2026-02-06,gestora,GGAL Asset Management S.A.S.G.F.C.I.,0.00,0.00,0.00,1468898.99
2026-02-06,bucket,Solicitud en tramite,0.00,0.00,0.00,113033.33
2026-02-06,bucket,En Proceso de Liquidacion por Pago Total,0.00,0.00,0.00,57511946.07
2026-02-06,gestora,Por Decision CNV,0.00,0.00,0.00,2030772.37
2026-02-06,gestora,Bayfe S.A.S.G.F.C.I.,0.00,0.00,0.00,55481173.70
2026-06-05,bucket,Renta Variable,8830359962.02,-1254845542.83,7575514419.19,1917201549332.48
2026-06-05,gestora,Allaria Fondos Administrados S.G.F.C.I.S.A.,53836070929.01,-205288647383.61,-151452576454.61,2283186216854.25
2026-06-05,tipo_ger,Independiente,494593949115.81,-473929926231.84,20664022883.97,35740532870523.54
2026-06-05,gestora,BAVSA Fondos S.A.,4314061550.67,-4558402578.26,-244341027.58,213126730929.13
2026-06-05,gestora,StoneX Asset Management S.A.,6575098022.49,-6594434208.61,-19336186.12,700765081719.84
2026-06-05,gestora,Mariva Asset Management S.A.U.S.G.F.C.I.,5579079929.24,-1419085505.87,4159994423.36,382945086608.33
2026-06-05,tipo_ger,Bancaria,311553962546.55,-335222296511.23,-23668333964.69,44967195657205.20
2026-06-05,gestora,Novus Asset Management S.A.,121781320.62,-2225768001.81,-2103986681.19,260110206272.21
2026-06-05,gestora,SBS Asset Management S.A.S.G.F.C.I.,1092689697.08,-9139635787.21,-8046946090.13,1285809442949.50
2026-06-05,gestora,Proahorro Administradora de Activos S.A.,12400846035.39,-299008710.63,12101837324.76,1809134646057.03
2026-06-05,gestora,Provinfondos S.A.S.G.F.C.I.,24645719952.68,0.00,24645719952.68,2132055622884.18
2026-06-05,gestora,Adcap Asset Management S.G.F.C.I.S.A.,31261745344.28,-43346942143.20,-12085196798.92,1727370061004.35
2026-06-05,gestora,ICBC Investments Argentina S.A.U.S.G.F.C.I.,3877578222.45,-19555762759.87,-15678184537.41,3032984126676.23
2026-06-05,gestora,Argenfunds S.A.,231134476.55,-1073336636.92,-842202160.37,750674119896.77
2026-06-05,gestora,Mercofond S.G.F.C.I.S.A.,0.00,-499851.00,-499851.00,3197599677.12
2026-06-05,gestora,Balanz S.G.F.C.I.S.A.U.,112322771278.22,-36385787452.76,75936983825.46,3180854958011.72
2026-06-05,gestora,Bull Market Asset Management S.A.,8196503380.96,-55824401.14,8140678979.82,667725496708.71
2026-06-05,gestora,Bancor Fondos S.G.F.C.I.S.A.U.,22693903874.78,-2860865022.78,19833038852.01,707842120307.55
2026-06-05,gestora,Chimpay S.A.,52300785.00,0.00,52300785.00,43469934931.69
2026-06-05,gestora,Capital Markets Argentina Asset Management S.A.,990927239.72,0.00,990927239.72,31012410808.20
2026-06-05,gestora,Cocos Asset Management S.A.,6297426218.23,-11690727219.69,-5393301001.47,863319225299.92
2026-06-05,gestora,Investis Asset Management S.A.S.G.F.C.I.,19609274707.54,-11558455555.29,8050819152.25,1734450683775.60
2026-06-05,gestora,One618 Asset Management S.G.F.C.I.S.A.,76714823719.12,-5156620491.59,71558203227.53,1959413458270.39
2026-06-05,gestora,Ciudad Administradora de Activos S.A.U.,10341899107.01,-4711623156.39,5630275950.63,439892863708.16
2026-06-05,gestora,Delta Asset Management S.A.,8092199049.10,-103509228022.08,-95417028972.98,1964750172580.34
2026-06-05,gestora,Dracma S.A.,153666305.29,-25488265.81,128178039.48,67192328818.35
2026-06-05,gestora,BBVA Asset Management Argentina S.A.U.S.G.F.C.I.,2748553542.52,-36517842544.13,-33769289001.61,4050915874655.94
2026-06-05,gestora,Galicia Asset Management S.A.U.,68933555539.90,-125070584633.47,-56137029093.56,11471497048605.80
2026-06-05,gestora,Galileo Argentina S.G.F.C.I.S.A.,1247239168.47,-756950344.02,490288824.45,498200528552.99
2026-06-05,gestora,Industrial Asset Management S.G.F.C.I.S.A.,141842992.82,-118132864003.92,-117991021011.11,1055100259260.85
2026-06-05,gestora,IEB S.A.,9707137973.71,-3766567291.21,5940570682.51,487059949075.87
2026-06-05,gestora,Tutelar Inversora S.A.,0.00,0.00,0.00,5968711081.03
2026-06-05,gestora,Patagonia Inversora S.A.S.G.F.C.I,2089180421.31,-17004955115.13,-14915774693.82,2071743047779.55
2026-06-05,gestora,Max Capital Asset Management S.A.,2769486253.77,-1901372211.50,868114042.27,990395732580.71
2026-06-05,gestora,MEGA QM S.A.,3802953632.41,-7062087577.77,-3259133945.36,1582110335667.06
2026-06-05,gestora,SAM Argentina S.G.F.C.I.S.A.U.,144914955.09,0.00,144914955.09,95099426652.15
2026-06-05,gestora,Parakeet S.G.F.C.I.S.A.,266866974.04,-225771979.10,41094994.95,141745449625.09
2026-06-05,gestora,Pellegrini S.A.S.G.F.C.I.,35649915162.20,-3942075863.34,31707839298.86,3550805590335.66
2026-06-05,gestora,Macro Fondos S.G.F.C.I.S.A.,25854796766.69,-2101196688.12,23753600078.56,4581445759981.54
2026-06-05,gestora,Supervielle Asset Management S.A.,16472647571.34,-308952841.22,16163694730.12,1224487826566.97
2026-06-05,gestora,Schroder S.A.S.G.F.C.I.,1680691908.74,-1678454376.78,2237531.96,2073805388083.28
2026-06-05,gestora,Santander Asset Management G.F.C.I.S.A.,92525289463.62,-3596488377.00,88928801086.61,10265480429834.42
2026-06-05,gestora,Ualá Fondos S.A.U.,2833085318.06,0.00,2833085318.06,182869240613.77
2026-06-05,gestora,Valiant Asset Management S.G.F.C.I.S.A.U.,91592657.43,-70915607.54,20677049.89,77420981637.12
2026-06-05,gestora,Wise Capital Asset Management S.A.,562547062.95,-2827900699.63,-2265353636.69,75469052538.63
2026-06-05,gestora,Puente Asset Management S.A.,0.00,0.00,0.00,0.00
2026-06-05,gestora,First Capital Markets S.A.,4274909877.44,-10084610.21,4264825267.24,118640717445.75
2026-06-05,gestora,Cohen S.A.,0.00,0.00,0.00,9176284.45
2026-06-05,gestora,Mercado Pago Asset Managemet S.A.,108781456561.75,0.00,108781456561.75,8044881223185.39
2026-06-05,bucket,Renta Variable USD,352225.57,-1215513.19,-863287.62,120002818.37
2026-06-05,bucket,Renta Fija ARS T+1,101654746179.84,-28808668375.16,72846077804.68,15570698675335.44
2026-06-05,bucket,Renta Fija ARS,30817586933.21,-31297861957.96,-480275024.75,3573288960233.49
2026-06-05,gestora,Administradora de Titulos Valores S.G.F.C.I.S.A.,0.00,0.00,0.00,92661100.43
2026-06-05,gestora,Nuevo Chaco Fondos S.A.S.G.F.C.I.,0.00,0.00,0.00,107277627031.77
2026-06-05,gestora,Cono Sur S.G.F.C.I.S.A.,205530043.17,-1463386264.83,-1257856221.66,52746085027.76
2026-06-05,gestora,CMF Asset Management S.A.U.,9685231394.30,-4879013015.10,4806218379.21,316175686482.60
2026-06-05,gestora,Nativa S.G.F.C.I.S.A.,0.00,0.00,0.00,14012489.60
2026-06-05,gestora,Mills Asset Management S.A.,1410932123.70,-23792906.40,1387139217.30,39191819035.25
2026-06-05,gestora,Quiron Asset Management S.A.,706761281.78,-48948470.90,657812810.88,28508113122.85
2026-06-05,gestora,Tandem Capital S.A.,0.00,-2775651078.46,-2775651078.46,38928583445.50
2026-06-05,gestora,Zofingen Investment S.A.,124178363.09,-2757191917.84,-2633013554.75,511767985814.28
2026-06-05,gestora,C y C Administradora de Fondos S.A.,1627119464.61,-80000.14,1627039464.47,59680142397.90
2026-06-05,gestora,Grupo SS S.A.S.G.F.C.I.,119922014.33,-4587685.53,115334328.80,211557016758.85
2026-06-05,bucket,Renta Fija USD,31621217.97,-4397952.25,27223265.72,6840998628.26
2026-06-05,gestora,Axis S.G.F.C.I.S.A.,2249310946.77,-1860079455.84,389231490.93,409868396184.06
2026-06-05,bucket,Renta Mixta,9920322828.64,-9248085929.96,672236898.68,4630540161524.90
2026-06-05,gestora,GMC Asset Management S.A.U.,1254109.80,-523342103.67,-522087993.87,37793582911.11
2026-06-05,bucket,Renta Mixta USD,3184613.92,-556149.54,2628464.38,951748063.21
2026-06-05,bucket,PyMEs,470777834.52,-284043102.32,186734732.20,1920762343625.51
2026-06-05,bucket,PyMEs USD,0.00,0.00,0.00,0.00
2026-06-05,bucket,Infraestructura,1032768774.56,-451528182.66,581240591.90,915358859413.04
2026-06-05,bucket,Infraestructura USD,0.00,0.00,0.00,63230391.79
2026-06-05,bucket,Retorno Total,6613826108.78,-500670238.85,6113155869.92,1389281872279.50
2026-06-05,bucket,Retorno Total USD,614153.70,-2021871.65,-1407717.94,441375153.22
2026-06-05,bucket,ASG,45405481.91,-203738221.73,-158332739.82,20361809535.75
2026-06-05,bucket,RG900,1878198271.11,-248770548.21,1629427722.90,323416100194.35
2026-06-05,bucket,Money Market ARS (T+0),644796999161.48,-736770877295.10,-91973878133.61,49779868457124.36
2026-06-05,gestora,Tango Asset Management S.A.,37506971.14,-384941925.77,-347434954.63,7634959187.11
2026-06-05,bucket,Money Market USD,51147915.12,-74941861.66,-23793946.54,6838649968.95
2026-06-05,bucket,Fondos Cerrados,0.00,0.00,0.00,651258806262.96
2026-06-05,bucket,Fondos Cerrados USD,0.00,0.00,0.00,377302863.75
2026-06-05,bucket,Solicitud en tramite,0.00,0.00,0.00,113033.33
2026-06-05,bucket,En Proceso de Liquidacion por Pago Total,0.00,0.00,0.00,57511946.07
2026-06-05,gestora,Por Decision CNV,0.00,0.00,0.00,2030772.37
2026-06-05,gestora,Bayfe S.A.S.G.F.C.I.,0.00,0.00,0.00,55481173.70
2026-06-04,bucket,Renta Variable,5693694934.47,-1486371124.55,4207323809.92,1961783218576.67
2026-06-04,gestora,Allaria Fondos Administrados S.G.F.C.I.S.A.,35526059399.72,-16017284340.90,19508775058.83,2432901741376.75
2026-06-04,tipo_ger,Independiente,506866233088.18,-294126199840.27,212740033247.91,35726663401208.93
